report_date,mall,media,campaign_id,campaign_name,impressions,clicks,cost,conversions,conversion_value
2024-07-28,cloop,meta,,[신규] ASC_애사비소다_Test_기존 캠페인_cell_A,0,0,0.0,0.0,0.0
2024-07-28,cloop,meta,,[신규] ASC_애사비소다_Test_신규 캠페인_cell_B,0,0,0.0,4.0,119600.0
2024-07-29,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,133301,1744,2353720.98,127.0,5087225.0
2024-07-29,cloop,meta,,[신규] ASC_애사비소다_Test_신규 캠페인_cell_B,0,0,0.0,3.0,139510.0
2024-07-30,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,143737,2880,2443683.24,160.0,6210734.0
2024-07-30,cloop,meta,,[신규] ASC_애사비소다_Test_신규 캠페인_cell_B,0,0,0.0,1.0,23900.0
2024-07-31,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,138628,2629,2239868.9,186.0,6529788.0
2024-07-31,cloop,meta,,[신규] ASC_애사비소다_Test_신규 캠페인_cell_B,0,0,0.0,0.0,0.0
2024-08-01,cloop,meta,,[리타겟] ABO_상세페이지 방문자,604,13,13206.66,4.0,123600.0
2024-08-01,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,152060,2959,2844308.95,213.0,7526267.0
2024-08-02,cloop,meta,,[리타겟] ABO_상세페이지 방문자,4112,55,100907.04,9.0,296344.0
2024-08-02,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,167724,3198,3160214.07,200.0,7305530.0
2024-08-03,cloop,meta,,[리타겟] ABO_상세페이지 방문자,2529,48,71812.63,6.0,220400.0
2024-08-03,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,180101,3651,2893315.32,185.0,6864506.0
2024-08-03,cloop,meta,,[신규] HDEX & 델픽 통합 캠페인 캠페인,6585,94,151820.97,2.0,63600.0
2024-08-04,cloop,meta,,[리타겟] ABO_상세페이지 방문자,2962,61,77812.38,9.0,435000.0
2024-08-04,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,178044,3458,2886848.98,227.0,7933605.0
2024-08-04,cloop,meta,,[신규] HDEX & 델픽 통합 캠페인 캠페인,5483,81,162828.58,2.0,66341.0
2024-08-05,cloop,meta,,[리타겟] ABO_상세페이지 방문자,3181,59,74416.47,8.0,277200.0
2024-08-05,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,151727,2680,2786133.52,199.0,7204996.0
2024-08-05,cloop,meta,,[신규] HDEX & 델픽 통합 캠페인 캠페인,4468,78,159515.07,7.0,273900.0
2024-08-06,cloop,meta,,[리타겟] ABO_상세페이지 방문자,3068,51,72639.72,6.0,308031.0
2024-08-06,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,155878,2862,3196452.56,342.0,12853775.0
2024-08-06,cloop,meta,,[신규] HDEX & 델픽 통합 캠페인 캠페인,5285,72,155034.57,2.0,50912.0
2024-08-07,cloop,meta,,[리타겟] ABO_상세페이지 방문자,3033,54,72182.4,7.0,314300.0
2024-08-07,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,200405,3158,3203564.71,204.0,7837853.0
2024-08-07,cloop,meta,,[신규] HDEX & 델픽 통합 캠페인 캠페인,3596,41,95257.49,1.0,28641.0
2024-08-08,cloop,meta,,[리타겟] ABO_상세페이지 방문자,2738,49,70612.68,6.0,242300.0
2024-08-08,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,141204,2405,2864830.67,180.0,7135921.0
2024-08-08,cloop,meta,,[신규] HDEX & 델픽 통합 캠페인 캠페인,0,0,0.0,1.0,23900.0
2024-08-09,cloop,meta,,[리타겟] ABO 수동 캠페인,2820,40,70153.3,4.0,177500.0
2024-08-09,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,124846,1962,2820370.72,162.0,6325901.0
2024-08-10,cloop,meta,,[리타겟] ABO 수동 캠페인,105,1,2625.47,0.0,0.0
2024-08-10,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,141357,2112,2854280.38,150.0,5582805.0
2024-08-10,cloop,meta,,[신규] ASC_제로소다,6488,104,198100.93,7.0,249300.0
2024-08-10,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다 - 사본,8690,221,193370.14,14.0,511500.0
2024-08-11,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,153104,2346,2908096.85,179.0,6705096.0
2024-08-11,cloop,meta,,[신규] ASC_제로소다,12225,158,216857.23,8.0,333200.0
2024-08-11,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다 - 사본,15521,350,257514.42,18.0,633100.0
2024-08-12,cloop,meta,,[리타겟] ABO 수동 캠페인,0,0,0.0,1.0,55900.0
2024-08-12,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,81409,998,1504346.93,98.0,3643810.0
2024-08-12,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,59628,961,1206577.02,44.0,1570000.0
2024-08-12,cloop,meta,,[신규] ASC_제로소다,19859,178,211891.6,16.0,702000.0
2024-08-12,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,18579,393,339155.31,36.0,1395100.0
2024-08-12,cloop,meta,,[신규] HDEX & 델픽 통합 캠페인 캠페인,0,0,0.0,1.0,34900.0
2024-08-13,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,30099,196,532961.14,32.0,1205789.0
2024-08-13,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,130329,1831,2557797.97,126.0,4617535.0
2024-08-13,cloop,meta,,[신규] ASC_제로소다,17877,146,228467.39,12.0,411800.0
2024-08-13,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,23411,445,468181.35,36.0,1273123.0
2024-08-14,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,0,0,0.0,8.0,369800.0
2024-08-14,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,98621,906,2162681.73,100.0,3814031.0
2024-08-14,cloop,meta,,[신규] ASC_제로소다,30654,240,301553.1,15.0,663711.0
2024-08-14,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,28193,482,579431.65,38.0,1380254.0
2024-08-15,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,0,0,0.0,5.0,163251.0
2024-08-15,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,77511,778,1722616.29,63.0,2537989.0
2024-08-15,cloop,meta,,[신규] ASC_제로소다,34864,292,319910.79,13.0,638500.0
2024-08-15,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,37058,752,724887.22,48.0,1831382.0
2024-08-16,cloop,meta,,[리타겟] ABO 수동 캠페인,0,0,0.0,0.0,0.0
2024-08-16,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,25787,321,568873.12,52.0,1596687.0
2024-08-16,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,102065,1098,1869247.09,188.0,6322637.0
2024-08-16,cloop,meta,,[신규] ASC_제로소다,18314,156,244379.86,6.0,189300.0
2024-08-16,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,42699,751,796935.72,84.0,2987200.0
2024-08-17,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,0,0,0.0,10.0,310731.0
2024-08-17,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,112149,1278,1858256.99,185.0,6067296.0
2024-08-17,cloop,meta,,[신규] ASC_제로소다,8225,94,190628.28,5.0,192400.0
2024-08-17,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,45247,788,825453.33,62.0,2171531.0
2024-08-18,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,0,0,0.0,5.0,77151.0
2024-08-18,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,149658,1511,2047814.07,260.0,7821845.0
2024-08-18,cloop,meta,,[신규] ASC_제로소다,9452,98,212219.14,4.0,178750.0
2024-08-18,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,53377,965,939306.44,126.0,4219012.0
2024-08-19,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,0,0,0.0,0.0,0.0
2024-08-19,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,108827,1266,1689594.49,105.0,3888095.0
2024-08-19,cloop,meta,,[신규] ASC_제로소다,6170,75,128041.36,11.0,481232.0
2024-08-19,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,45482,787,912372.97,63.0,2252214.0
2024-08-20,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인,0,0,0.0,2.0,98301.0
2024-08-20,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,80646,1029,1499296.84,82.0,2910520.0
2024-08-20,cloop,meta,,[신규] ASC_제로소다,11805,101,158816.73,9.0,537700.0
2024-08-20,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,53285,959,1041896.5,79.0,3025295.0
2024-08-21,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,67594,1040,1431115.99,82.0,3073589.0
2024-08-21,cloop,meta,,[신규] ASC_제로소다,17422,169,168665.59,15.0,600400.0
2024-08-21,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,87032,1847,1276257.55,91.0,3125400.0
2024-08-22,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인 캠페인 캠페인,9324,374,125081.14,0.0,0.0
2024-08-22,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,76664,1203,1523701.66,114.0,4555204.0
2024-08-22,cloop,meta,,[신규] ASC_제로소다,13279,107,146544.28,4.0,208743.0
2024-08-22,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,109374,2916,1565585.58,102.0,3622631.0
2024-08-23,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인 캠페인 캠페인,12436,456,169371.14,7.0,234200.0
2024-08-23,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,74397,1055,1496104.87,90.0,3550595.0
2024-08-23,cloop,meta,,[신규] ASC_제로소다,11724,120,143346.13,7.0,315300.0
2024-08-23,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,79313,2304,1447957.52,136.0,4826534.0
2024-08-24,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인 캠페인 캠페인,9129,364,153592.57,9.0,255810.0
2024-08-24,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,51690,662,1163920.6,77.0,2907710.0
2024-08-24,cloop,meta,,[신규] ASC_제로소다,12005,130,143588.18,8.0,289702.0
2024-08-24,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,68819,2147,1465608.63,112.0,3902601.0
2024-08-25,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인 캠페인 캠페인,12001,511,220124.39,18.0,905710.0
2024-08-25,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,67582,793,1410056.61,90.0,3504824.0
2024-08-25,cloop,meta,,[신규] ASC_제로소다,11692,116,164642.41,9.0,342492.0
2024-08-25,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,71065,2491,1637301.39,157.0,5046817.0
2024-08-26,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인 캠페인 캠페인,11379,365,213739.42,12.0,457211.0
2024-08-26,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,70944,1160,1597673.17,115.0,4217532.0
2024-08-26,cloop,meta,,[신규] ASC_제로소다,9983,88,161509.15,8.0,299310.0
2024-08-26,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,61859,1828,1577896.14,141.0,4898532.0
2024-08-27,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인 캠페인 캠페인,10807,293,204686.75,11.0,412800.0
2024-08-27,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,52246,912,1299191.53,91.0,3732868.0
2024-08-27,cloop,meta,,[신규] ASC_제로소다,9194,69,153511.2,3.0,138632.0
2024-08-27,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,71781,2003,1882604.13,159.0,5555188.0
2024-08-28,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인 캠페인 캠페인,11168,251,202805.97,27.0,1087183.0
2024-08-28,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,75839,856,1283819.81,282.0,11018939.0
2024-08-28,cloop,meta,,[신규] ASC_제로소다,9326,72,153992.21,7.0,221917.0
2024-08-28,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,83357,2118,1895236.05,267.0,9926278.0
2024-08-29,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인 캠페인 캠페인,12342,244,195204.57,18.0,648692.0
2024-08-29,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,58341,832,1276618.05,103.0,3952910.0
2024-08-29,cloop,meta,,[신규] ASC_제로소다,0,0,0.0,1.0,42963.0
2024-08-29,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,84671,2232,1887341.1,154.0,5818622.0
2024-08-30,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인 캠페인 캠페인,11511,210,200823.22,15.0,599783.0
2024-08-30,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,48823,938,1380726.33,103.0,3620850.0
2024-08-30,cloop,meta,,[신규] ASC_제로소다,4865,30,80680.93,0.0,0.0
2024-08-30,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,71009,2146,1665915.82,123.0,4281991.0
2024-08-31,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인 캠페인 캠페인,9132,224,204382.9,13.0,496850.0
2024-08-31,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,52402,1087,1419473.9,129.0,4675791.0
2024-08-31,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,67898,2428,1609188.57,149.0,5515730.0
2024-09-01,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인 캠페인 캠페인,11439,333,258540.3,26.0,992782.0
2024-09-01,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,73406,1514,1793788.26,197.0,7549990.0
2024-09-01,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,74346,2499,1913724.55,172.0,6363800.0
2024-09-02,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인 캠페인 캠페인,15334,348,261680.77,17.0,669153.0
2024-09-02,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,75832,1511,2041012.98,154.0,5835248.0
2024-09-02,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,73760,2448,2097878.25,183.0,6495300.0
2024-09-03,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인 캠페인 캠페인,12515,314,253330.56,22.0,785491.0
2024-09-03,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,76726,1563,2011355.16,159.0,5760830.0
2024-09-03,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,82216,2699,2270422.82,171.0,6201200.0
2024-09-04,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인 캠페인 캠페인,11185,271,289632.91,21.0,751900.0
2024-09-04,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인 캠페인_240812,72868,1495,1926224.63,157.0,5835517.0
2024-09-04,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,82868,2850,2384508.71,207.0,7758513.0
2024-09-05,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인,12151,288,299551.81,30.0,1125512.0
2024-09-05,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인_240812,72277,1430,1967354.59,191.0,7425867.0
2024-09-05,cloop,meta,,[신규] ASC_제로소다,0,0,0.0,1.0,48061.0
2024-09-05,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,93564,3321,2510906.19,207.0,7876265.0
2024-09-05,cloop,meta,,[애사비딥] ASC 캠페인,4265,196,139365.18,15.0,612201.0
2024-09-05,cloop,meta,,[애사비딥] CBO 수동 캠페인,3611,176,122716.26,19.0,749682.0
2024-09-06,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인,12934,391,297037.58,17.0,599535.0
2024-09-06,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인_240812,90800,1809,2148998.18,179.0,7151210.0
2024-09-06,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,110518,3933,2471758.98,180.0,6346600.0
2024-09-06,cloop,meta,,[애사비딥] ASC 캠페인,7937,279,214658.18,34.0,1353003.0
2024-09-06,cloop,meta,,[애사비딥] CBO 수동 캠페인,7469,237,211368.36,17.0,708122.0
2024-09-07,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인,12699,419,294533.65,23.0,751400.0
2024-09-07,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인_240812,109799,2169,2173258.8,177.0,6390294.0
2024-09-07,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,125478,4175,2407470.5,194.0,6838100.0
2024-09-07,cloop,meta,,[애사비딥] ASC 캠페인,9105,233,234097.37,24.0,1029691.0
2024-09-07,cloop,meta,,[애사비딥] CBO 수동 캠페인,8571,210,230879.65,22.0,1126252.0
2024-09-08,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인,15237,450,334544.0,19.0,553810.0
2024-09-08,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인_240812,123623,2506,2494171.78,192.0,7179613.0
2024-09-08,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,120518,3273,2514374.2,192.0,6653700.0
2024-09-08,cloop,meta,,[애사비딥] ASC 캠페인,12908,246,313579.38,25.0,990118.0
2024-09-08,cloop,meta,,[애사비딥] CBO 수동 캠페인,12747,283,341672.63,25.0,921638.0
2024-09-09,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인,15533,422,319575.01,20.0,693781.0
2024-09-09,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인_240812,115995,2188,2474067.21,178.0,6487265.0
2024-09-09,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,88443,1943,2407441.66,189.0,6994392.0
2024-09-09,cloop,meta,,[애사비딥] ASC 캠페인,15256,262,385945.12,43.0,1961597.0
2024-09-09,cloop,meta,,[애사비딥] CBO 수동 캠페인,15484,273,440208.61,29.0,1292539.0
2024-09-10,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인,15585,367,311098.11,47.0,2101425.0
2024-09-10,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인_240812,83498,1610,2500520.7,305.0,12102948.0
2024-09-10,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,87941,1791,2475592.64,245.0,9489710.0
2024-09-10,cloop,meta,,[애사비딥] ASC 캠페인,16961,337,515015.45,91.0,4280923.0
2024-09-10,cloop,meta,,[애사비딥] CBO 수동 캠페인,14624,256,473945.23,91.0,3821223.0
2024-09-11,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인,13730,357,307670.27,24.0,915232.0
2024-09-11,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인_240812,79657,1269,2116098.95,108.0,4621976.0
2024-09-11,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,79473,2242,2079681.24,126.0,4756489.0
2024-09-11,cloop,meta,,[애사비딥] ASC 캠페인,15152,344,517889.15,42.0,1723416.0
2024-09-11,cloop,meta,,[애사비딥] CBO 수동 캠페인,18469,438,690962.11,51.0,2314318.0
2024-09-12,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인,13736,320,299947.33,22.0,920700.0
2024-09-12,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인_240812,76635,1394,1603955.14,107.0,4075587.0
2024-09-12,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,69743,1536,1904716.17,95.0,3528397.0
2024-09-12,cloop,meta,,[애사비딥] ASC 캠페인,25040,332,620447.28,26.0,1187233.0
2024-09-12,cloop,meta,,[애사비딥] CBO 수동 캠페인,20859,397,653977.9,39.0,1599679.0
2024-09-13,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인,14214,335,294094.87,24.0,970152.0
2024-09-13,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인_240812,91194,1522,1600545.84,109.0,4403422.0
2024-09-13,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,68874,1318,1691841.95,117.0,4469205.0
2024-09-13,cloop,meta,,[애사비딥] ASC 캠페인,33598,266,608257.23,34.0,1622515.0
2024-09-13,cloop,meta,,[애사비딥] CBO 수동 캠페인,24627,354,776517.0,48.0,2264693.0
2024-09-14,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인,15351,458,295888.1,26.0,960800.0
2024-09-14,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인_240812,95144,1784,1608171.96,136.0,5320914.0
2024-09-14,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,78709,1555,1735149.33,145.0,6144452.0
2024-09-14,cloop,meta,,[애사비딥] ASC 캠페인,34186,289,676428.81,45.0,1988382.0
2024-09-14,cloop,meta,,[애사비딥] CBO 수동 캠페인,25245,389,792427.41,58.0,2561857.0
2024-09-15,cloop,meta,,[결제시작] ASC_애사비소다&제로소다 통합 캠페인,16768,599,329189.03,34.0,1133471.0
2024-09-15,cloop,meta,,[신규] ASC_애사비소다&제로소다 통합 캠페인_240812,110159,1966,1742095.65,149.0,5566422.0
2024-09-15,cloop,meta,,[신규] CBO 수동 캠페인_애사비소다 & 제로소다,107241,2188,2174943.88,173.0,6847533.0
